player_id,name,primary_position,primary_starts,secondary_position,secondary_starts,total_starts,position_confidence,unknown_starts,position_history,position_source,broad_position
626711,G. Vezzosi,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
491106,Gibert Jordana,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
319858,H. Koudossou,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
342994,H. Lamy,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
609795,H. Nakoha,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
14276,H. Smolčić,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
399903,I. Akakpo,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
486136,I. Cossier,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
338508,I. Kostis,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
486028,I. Monnier,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
546857,I. Munoz,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
462277,I. Salhi,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
328093,I. Samuels-Smith,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
407677,Iker Monreal,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
653231,Isiaka Soukouna,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
330443,Isma Sierra,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
369425,J. Adjetey,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
380937,J. Agyekum,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
51051,J. Araujo,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
237191,J. Chávez,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
20655,J. Duverne,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
557488,J. Jones,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
61431,J. Kiwior,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
545996,J. Lienou,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
561033,J. Martinez,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
384968,J. Robatsch,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
335101,J. Rouhi,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
195508,J. Sosa,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
577002,J. Stephenson,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
484474,J. Valou,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
458411,Jacopo Mirra,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
361735,James Rowswell,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
526688,Jeremy Kandje Mbambi,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
443595,Jesús Fortea,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
623732,Joel Fontanet,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
335490,Jon de Luis,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
2039,Juan Berrocal,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
46967,Juan Cruz,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
392761,Julian Andreas Pauli,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
640701,Junior Ake,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
568060,K. Bezahaf,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
410841,K. Kita,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
423789,K. Kosugi,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
362284,K. Prouchet,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
414161,K. Schopp,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
574674,K. Steinmann,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
87267,K. Van Den Kerkhof,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
380559,Kelven Olagie Frees,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
616219,Klisys,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
616217,Kris Gecaj,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
626695,L. Barani,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
126757,L. Brassier,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
561032,L. Fati,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
297187,L. Hjelde,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
609740,L. Laso,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
463613,L. Leaudais,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
570798,L. Lemke,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
339620,L. Monteiro Alvarenga,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
237266,L. Moretti,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
482915,L. Routh,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
30530,L. Sernicola,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
337934,L. Shahar,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
498864,L. Sillah,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
599001,Lucas Laso,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
449714,M. Angely,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
526861,M. Casarosa,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
438044,M. Duțu,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
15909,M. Frese,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
570586,M. Gernigon,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
119173,M. Hoffmeier,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
346923,M. Ilić,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
407597,M. Krug,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
575272,M. Mena,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
598593,M. Pellini,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
15745,M. Roerslev,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
482903,M. Salmon,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
626713,M. Seck,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
163234,M. Tourraine,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
40392,M. Wieteska,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
444562,M. Youssouf,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
297235,Marc Vilaplana,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
478243,Marco de las Sías,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
417560,Marcos Navarro,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
645964,Mats Heitmann,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
394735,Maxim Bora Dal,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
311972,Mikel García,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
196343,Mohamed Abdelmonem,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
601313,Moustapha Diop,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
613215,Moustapha Diop,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
663280,Mylan Toty,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
24792,N. Katterbach,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
41412,N. Maraš,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
405298,N. Rizzo,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
626638,N. Salvador,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
470975,N. Trabucchi,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
366573,N. Wasbauer,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
380860,Neo Telle,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
384422,Nicola Pintus,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
2707,O. El Hajjam,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
441256,O. Lenne,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
624708,O. Shield,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
404895,O. Sorg,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
412847,Oluwaseun God Power Osaro Ogbemudia,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
348309,P. Amoran,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
56275,P. Beruatto,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
436251,P. Comi,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
585068,P. Felipe,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
191392,P. Joly,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
262,P. Kimpembe,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
568242,P. N'Zinga Pambani,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
470737,P. Pinelli,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
535,P. Schuurs,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
439994,Pablo Busto,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
46734,Pablo Ramón,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
437600,Paco Sanz,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
616148,Petar Markovic,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
429757,Pol Arnau,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
363226,R. Bamba,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
557343,R. Chadwick-Chaplin,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
400530,R. ObriÄ,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
284327,R. Welch,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
332304,Raúl Chasco,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
450716,Roger Hinojo,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
30527,Rogério,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
355955,Rory Davidson,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
662934,Rubi,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
129671,S. Agouzoul,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
384981,S. Amissah,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
563846,S. Cinquegrano,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
568147,S. Coulibaly,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
1775,S. Gigot,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
48475,S. Hefti,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
382358,S. Mfuni,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
397999,S. Olagunju,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
437139,S. Sagnan,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
268728,S. Sazonov,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
446829,S. Siba,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
353482,T. Barišić,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
330612,T. Buchmann,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
416250,T. Carroll,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
341974,T. Corazza,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
568269,T. Cordier,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
327861,T. Drexler,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
449543,T. Garondo,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
435086,T. Neininger,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
280091,T. Oermann,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
311360,T. Palacios,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
308843,T. Patterson,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
546703,T. Rowe,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
635925,T. Vigilati,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
659101,Talla Ndiaye,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
360269,Triston Rowe,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
332305,Unai Eguíluz,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
368163,V. Addo,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
202976,V. Lässig,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
496790,V. Vladimirov,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
18739,W. Boly,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
328081,W. Omoruyi,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
30504,W. Singo,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
626494,X. Olaiz,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
343350,Y. Aradj,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
585206,Y. Becker,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
327555,Y. Gaya,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
324900,Y. Koré,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
203269,Y. Lührs,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
563858,Y. Maye,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
59513,Y. Paz,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
456867,Yannis Lawson,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
57899,Yeferson David Paz Paz,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
46996,Álvaro Lemos,CB,0,,0,0,57.0,0,,statistical_fallback,Defender
371916,C. Mawissa Elebi,CB,0,,0,0,56.9,0,,statistical_fallback,Defender
737,Odriozola,CB,0,,0,0,56.9,0,,statistical_fallback,Defender
31642,L. Ranieri,CB,0,,0,0,56.8,0,,statistical_fallback,Defender
47334,David López,CB,0,,0,0,56.7,0,,statistical_fallback,Defender
182592,Jorge Herrando,CB,0,,0,0,56.7,0,,statistical_fallback,Defender
177618,K. Fischer,CB,0,,0,0,56.7,0,,statistical_fallback,Defender
342320,K. Nedeljković,CB,0,,0,0,56.7,0,,statistical_fallback,Defender
443779,N. Zätterström,CB,0,,0,0,56.7,0,,statistical_fallback,Defender
138815,T. Lamptey,CB,0,,0,0,56.7,0,,statistical_fallback,Defender
289460,J. Malatini,CB,0,,0,0,56.6,0,,statistical_fallback,Defender
30498,L. De Silvestri,CB,0,,0,0,56.6,0,,statistical_fallback,Defender
626497,L. Orejuela,CB,0,,0,0,56.6,0,,statistical_fallback,Defender
39254,T. Heggem,CB,0,,0,0,56.6,0,,statistical_fallback,Defender
26319,F. Agu,CB,0,,0,0,56.5,0,,statistical_fallback,Defender
6231,F. Medina,CB,0,,0,0,56.5,0,,statistical_fallback,Defender
323449,A. Al Dakhil,CB,0,,0,0,56.4,0,,statistical_fallback,Defender
30469,A. Calabresi,CB,0,,0,0,56.4,0,,statistical_fallback,Defender
317,E. Hysaj,CB,0,,0,0,56.4,0,,statistical_fallback,Defender
125674,J. Cabal,CB,0,,0,0,56.4,0,,statistical_fallback,Defender
19518,M. Colin,CB,0,,0,0,56.4,0,,statistical_fallback,Defender
47533,Catena,CB,0,,0,0,56.3,0,,statistical_fallback,Defender
330436,David Jiménez,CB,0,,0,0,56.3,0,,statistical_fallback,Defender
162141,K. De Winter,CB,0,,0,0,56.3,0,,statistical_fallback,Defender
312964,N. Ngoy,CB,0,,0,0,56.3,0,,statistical_fallback,Defender
513415,Stephan Zagadou,CB,0,,0,0,56.3,0,,statistical_fallback,Defender
328101,T. Fredricson,CB,0,,0,0,56.3,0,,statistical_fallback,Defender
522609,T. Tati,CB,0,,0,0,56.3,0,,statistical_fallback,Defender
355004,V. Gómez,CB,0,,0,0,56.3,0,,statistical_fallback,Defender
14266,I. Smolčić,CB,0,,0,0,56.2,0,,statistical_fallback,Defender
46771,Jairo Izquierdo,CB,0,,0,0,56.2,0,,statistical_fallback,Defender
438281,M. Nagida,CB,0,,0,0,56.2,0,,statistical_fallback,Defender
47250,D. Dakonam,CB,0,,0,0,56.1,0,,statistical_fallback,Defender
7319,J. Gazibegović,CB,0,,0,0,56.1,0,,statistical_fallback,Defender
26239,L. Kübler,CB,0,,0,0,56.1,0,,statistical_fallback,Defender
25178,L. Paqarada,CB,0,,0,0,56.1,0,,statistical_fallback,Defender
402580,Marco Esteban,CB,0,,0,0,56.1,0,,statistical_fallback,Defender
2278,Marcos Alonso,CB,0,,0,0,56.1,0,,statistical_fallback,Defender
18961,D. Burn,CB,14,LB,11,25,56.0,0,CB:14 | LB:11,lineup_history,Defender
734,Dela,CB,0,,0,0,56.0,0,,statistical_fallback,Defender
2915,M. Ginter,CB,0,,0,0,56.0,0,,statistical_fallback,Defender
214310,N. Adjei,CB,0,,0,0,56.0,0,,statistical_fallback,Defender
419627,O. Raterink,CB,0,,0,0,56.0,0,,statistical_fallback,Defender
319,S. Luperto,CB,0,,0,0,56.0,0,,statistical_fallback,Defender
372,Éder Militão,CB,0,,0,0,56.0,0,,statistical_fallback,Defender
22163,Dante,CB,0,,0,0,55.9,0,,statistical_fallback,Defender
46813,A. Abqar,CB,0,,0,0,55.8,0,,statistical_fallback,Defender
20869,S. Chergui,CB,0,,0,0,55.8,0,,statistical_fallback,Defender
162466,S. Diomandé,CB,0,,0,0,55.8,0,,statistical_fallback,Defender
179856,B. Old,CB,0,,0,0,55.7,0,,statistical_fallback,Defender
458543,M. Pérez,CB,0,,0,0,55.7,0,,statistical_fallback,Defender
202919,M. Rosenfelder,CB,0,,0,0,55.7,0,,statistical_fallback,Defender
480452,S. Nandja,CB,0,,0,0,55.7,0,,statistical_fallback,Defender
41964,Zé Pedro,CB,0,,0,0,55.7,0,,statistical_fallback,Defender
20656,E. Ebosse,CB,0,,0,0,55.6,0,,statistical_fallback,Defender
20303,J. Laurent,CB,10,CM,3,18,55.6,0,CB:10 | CM:3 | RWB:2 | CDM:2 | RB:1,lineup_history,Midfielder
493026,N. Kamara,CB,0,,0,0,55.6,0,,statistical_fallback,Defender
107140,Oier Luengo,CB,0,,0,0,55.6,0,,statistical_fallback,Defender
2194,R. Bensebaïni,CB,0,,0,0,55.6,0,,statistical_fallback,Defender
316517,A. Matturro,CB,0,,0,0,55.5,0,,statistical_fallback,Defender
26303,B. Sosa,CB,0,,0,0,55.5,0,,statistical_fallback,Defender
191189,C. Akpa,CB,0,,0,0,55.5,0,,statistical_fallback,Defender
18867,Diego Rico,CB,0,,0,0,55.5,0,,statistical_fallback,Defender
382492,Elias Baum,CB,0,,0,0,55.5,0,,statistical_fallback,Defender
21997,Logan Costa,CB,0,,0,0,55.5,0,,statistical_fallback,Defender
548707,M. Llorente,CB,0,,0,0,55.5,0,,statistical_fallback,Defender
504605,Nacho Pérez,CB,0,,0,0,55.5,0,,statistical_fallback,Defender
21381,J. Lefort,CB,0,,0,0,55.4,0,,statistical_fallback,Defender
289761,G. Scalvini,CB,0,,0,0,55.3,0,,statistical_fallback,Defender
22260,I. Sissoko,CB,0,,0,0,55.3,0,,statistical_fallback,Defender
1031,Igor Silva,CB,0,,0,0,55.3,0,,statistical_fallback,Defender
158698,J. Quansah,CB,0,,0,0,55.3,0,,statistical_fallback,Defender
408320,Jorge Cabello,CB,0,,0,0,55.3,0,,statistical_fallback,Defender
349344,L. Jaquez,CB,0,,0,0,55.3,0,,statistical_fallback,Defender
307929,T. Ando,CB,0,,0,0,55.3,0,,statistical_fallback,Defender
404588,C. Melieres,CB,0,,0,0,55.2,0,,statistical_fallback,Defender
645969,Steeve Kango,CB,0,,0,0,55.2,0,,statistical_fallback,Defender
1407,D. Appiah,CB,0,,0,0,55.1,0,,statistical_fallback,Defender
189866,John Nwankwo,CB,0,,0,0,55.1,0,,statistical_fallback,Defender
133110,T. Nianzou,CB,0,,0,0,55.1,0,,statistical_fallback,Defender
30420,E. Del Prato,CB,0,,0,0,55.0,0,,statistical_fallback,Defender
2669,Hermoso,CB,0,,0,0,55.0,0,,statistical_fallback,Defender
18742,M. Doherty,CB,6,RB,3,11,54.5,0,CB:6 | RB:3 | RWB:2,lineup_history,Defender
18861,N. Aké,CB,3,LB,3,6,50.0,0,CB:3 | LB:3,lineup_history,Defender
1146,N. Mukiele,CB,16,RB,15,32,50.0,0,CB:16 | RB:15 | RWB:1,lineup_history,Defender
19760,J. Justin,CB,8,LWB,6,21,38.1,0,CB:8 | LWB:6 | RWB:4 | LB:1 | RM:1 | RB:1,lineup_history,Defender
30407,C. Nørgaard,CDM,1,,0,1,100.0,0,CDM:1,lineup_history,Midfielder
19480,H. Reed,CDM,1,,0,1,100.0,0,CDM:1,lineup_history,Midfielder
2990,I. Gueye,CDM,25,,0,25,100.0,0,CDM:25,lineup_history,Midfielder
284322,K. Mainoo,CDM,16,,0,16,100.0,0,CDM:16,lineup_history,Midfielder
1125,R. Christie,CDM,9,,0,9,100.0,0,CDM:9,lineup_history,Midfielder
1150,T. Adams,CDM,21,,0,21,100.0,0,CDM:21,lineup_history,Midfielder
292,J. Henderson,CDM,21,CM,1,22,95.5,0,CDM:21 | CM:1,lineup_history,Midfielder
162714,A. Onana,CDM,20,CM,1,21,95.2,0,CDM:20 | CM:1,lineup_history,Midfielder
542,R. Gravenberch,CDM,32,CM,2,34,94.1,0,CDM:32 | CM:2,lineup_history,Midfielder
1934,S. Berge,CDM,32,CM,2,34,94.1,0,CDM:32 | CM:2,lineup_history,Midfielder
284500,T. Iroegbunam,CDM,16,CM,1,17,94.1,0,CDM:16 | CM:1,lineup_history,Midfielder
22149,I. Sangaré,CDM,23,CM,2,25,92.0,0,CDM:23 | CM:2,lineup_history,Midfielder
47522,Douglas Luiz,CDM,11,CM,1,12,91.7,0,CDM:11 | CM:1,lineup_history,Midfielder
304853,A. Scott,CDM,31,CM,2,34,91.2,0,CDM:31 | CM:2 | CAM:1,lineup_history,Midfielder
2823,S. Lukić,CDM,18,CM,2,20,90.0,0,CDM:18 | CM:2,lineup_history,Midfielder
18872,L. Cook,CDM,7,RB,1,8,87.5,0,CDM:7 | RB:1,lineup_history,Midfielder
356041,C. Baleba,CDM,20,CM,3,23,87.0,0,CDM:20 | CM:3,lineup_history,Midfielder
25073,V. Janelt,CDM,13,CM,2,15,86.7,0,CDM:13 | CM:2,lineup_history,Midfielder
296,J. Milner,CDM,6,CM,1,7,85.7,0,CDM:6 | CM:1,lineup_history,Midfielder
265820,Y. Ayari,CDM,17,CM,3,20,85.0,0,CDM:17 | CM:3,lineup_history,Midfielder
116117,M. Caicedo,CDM,27,CM,5,32,84.4,0,CDM:27 | CM:5,lineup_history,Midfielder
6716,A. Mac Allister,CDM,26,CAM,4,31,83.9,0,CDM:26 | CAM:4 | CM:1,lineup_history,Midfielder
1904,B. Kamara,CDM,14,CM,3,17,82.4,0,CDM:14 | CM:3,lineup_history,Midfielder
44,Rodri,CDM,14,CM,3,17,82.4,0,CDM:14 | CM:3,lineup_history,Midfielder
138908,E. Anderson,CDM,30,CM,7,37,81.1,0,CDM:30 | CM:7,lineup_history,Midfielder
895,J. Garner,CDM,30,RB,4,38,78.9,0,CDM:30 | RB:4 | LB:3 | CM:1,lineup_history,Defender
18970,P. Groß,CDM,14,CM,4,18,77.8,0,CDM:14 | CM:4,lineup_history,Midfielder
305834,Andrey Santos,CDM,10,CM,2,13,76.9,0,CDM:10 | CM:2 | CAM:1,lineup_history,Midfielder
282125,R. Lavia,CDM,3,CM,1,4,75.0,0,CDM:3 | CM:1,lineup_history,Midfielder
863,R. Bentancur,CDM,17,CM,6,23,73.9,0,CDM:17 | CM:6,lineup_history,Midfielder
263538,Y. Yarmolyuk,CDM,22,CM,7,30,73.3,0,CDM:22 | CM:7 | RM:1,lineup_history,Midfielder
284457,L. Bogarde,CDM,8,RB,3,11,72.7,0,CDM:8 | RB:3,lineup_history,Defender
637891,D. Caceres,CDM,0,CM,0,0,72.0,0,,statistical_fallback,Midfielder
133185,J. Cardoso,CDM,0,CM,0,0,72.0,0,,statistical_fallback,Midfielder
455883,F. Carbone,CDM,0,CM,0,0,70.5,0,,statistical_fallback,Midfielder
118345,A. Francis,CDM,0,CM,0,0,70.3,0,,statistical_fallback,Midfielder
613795,J. Abbey,CDM,0,CM,0,0,70.3,0,,statistical_fallback,Midfielder
384683,I. Guerti,CDM,0,CM,0,0,69.9,0,,statistical_fallback,Midfielder
260780,N. Bätzner,CDM,0,CM,0,0,69.9,0,,statistical_fallback,Midfielder
178093,Y. Keitel,CDM,0,CM,0,0,69.8,0,,statistical_fallback,Midfielder
25355,A. Maier,CDM,0,CM,0,0,69.4,0,,statistical_fallback,Midfielder
203,R. Gagliardini,CDM,0,CM,0,0,69.1,0,,statistical_fallback,Midfielder
10169,Vinicius Souza,CDM,0,CM,0,0,69.0,0,,statistical_fallback,Midfielder
334952,R. Messali,CDM,0,CM,0,0,68.5,0,,statistical_fallback,Midfielder
460805,D. Mosengo,CDM,0,CM,0,0,68.3,0,,statistical_fallback,Midfielder
417892,J. Liteta,CDM,0,CM,0,0,68.3,0,,statistical_fallback,Midfielder
199897,S. Kawasaki,CDM,0,CM,0,0,68.3,0,,statistical_fallback,Midfielder
30690,N. Fonseca,CDM,0,CM,0,0,68.2,0,,statistical_fallback,Midfielder
1568,P. Akouokou,CDM,0,CM,0,0,68.1,0,,statistical_fallback,Midfielder
334146,Jonah Benedict Sticker,CDM,0,CM,0,0,67.9,0,,statistical_fallback,Midfielder
30723,M. Marin,CDM,0,CM,0,0,67.9,0,,statistical_fallback,Midfielder
504157,D. Coulibaly,CDM,0,CM,0,0,67.8,0,,statistical_fallback,Midfielder
395811,F. Sylla,CDM,0,CM,0,0,67.8,0,,statistical_fallback,Midfielder
47109,Óscar Valentín,CDM,0,CM,0,0,67.5,0,,statistical_fallback,Midfielder
405239,Alexsandro Amorim,CDM,0,CM,0,0,67.2,0,,statistical_fallback,Midfielder
748,Dani Ceballos,CDM,0,CM,0,0,67.2,0,,statistical_fallback,Midfielder
15881,M. Frendrup,CDM,0,CM,0,0,67.1,0,,statistical_fallback,Midfielder
31678,J. Akpa Akpro,CDM,0,CM,0,0,66.8,0,,statistical_fallback,Midfielder
334878,U. Raghouber,CDM,0,CM,0,0,66.8,0,,statistical_fallback,Midfielder
21010,E. Owusu,CDM,0,CM,0,0,66.7,0,,statistical_fallback,Midfielder
19025,T. Cairney,CDM,4,CM,2,6,66.7,0,CDM:4 | CM:2,lineup_history,Midfielder
2926,Y. Tielemans,CDM,14,CAM,5,21,66.7,0,CDM:14 | CAM:5 | CM:2,lineup_history,Midfielder
20554,H. Belkebla,CDM,0,CM,0,0,66.5,0,,statistical_fallback,Midfielder
137296,Kwon Hyeok-Kyu,CDM,0,CM,0,0,66.4,0,,statistical_fallback,Midfielder
179843,L. Gourna-Douath,CDM,0,CM,0,0,66.1,0,,statistical_fallback,Midfielder
2207,E. Camavinga,CDM,0,CM,0,0,66.0,0,,statistical_fallback,Midfielder
548734,C. Macia,CDM,0,CM,0,0,65.8,0,,statistical_fallback,Midfielder
138777,F. Anjorin,CDM,0,CM,0,0,65.8,0,,statistical_fallback,Midfielder
182639,Unai Vencedor,CDM,0,CM,0,0,65.8,0,,statistical_fallback,Midfielder
50863,J. Sands,CDM,0,CM,0,0,65.7,0,,statistical_fallback,Midfielder
24842,L. Maloney,CDM,0,CM,0,0,65.4,0,,statistical_fallback,Midfielder
47418,Mikel Vesga,CDM,0,CM,0,0,65.4,0,,statistical_fallback,Midfielder
864,E. Can,CDM,0,CM,0,0,65.3,0,,statistical_fallback,Midfielder
548704,J. Morcillo,CDM,0,CM,0,0,65.3,0,,statistical_fallback,Midfielder
313383,O. Vargas,CDM,0,CM,0,0,65.3,0,,statistical_fallback,Midfielder
