league_id,league,season,team_id,team,player_id,name,firstname,lastname,age,nationality,height,weight,photo,position,appearances,lineups,minutes,rating,goals,assists,shots,shots_on_target,passes,key_passes,pass_accuracy,tackles,blocks,interceptions,dribble_attempts,successful_dribbles,duels_total,duels_won,fouls_drawn,fouls_committed,yellow_cards,red_cards
61,Ligue 1,2025,84,Nice,3099,Y. Ndayishimiye,Youssouf,Nyange Ndayishimiye,27.0,Burundi,183,79,https://media.api-sports.io/football/players/3099.png,Midfielder,2.0,1.0,72.0,6.1,0.0,0.0,,,19.0,,73.0,,1.0,2.0,,,4.0,1.0,,2.0,0.0,1.0
61,Ligue 1,2025,83,Nantes,21636,F. Guilbert,Frédéric,Guilbert,31.0,France,178,70,https://media.api-sports.io/football/players/21636.png,Defender,8.0,7.0,610.0,7.05,0.0,0.0,6.0,2.0,179.0,7.0,76.0,16.0,5.0,21.0,9.0,5.0,72.0,42.0,13.0,7.0,1.0,0.0
61,Ligue 1,2025,81,Marseille,354298,T. Nnadi,Tochukwu,Nnadi,22.0,Nigeria,,,https://media.api-sports.io/football/players/354298.png,Midfielder,8.0,4.0,352.0,6.43,0.0,1.0,4.0,1.0,161.0,3.0,88.0,7.0,,3.0,3.0,2.0,41.0,16.0,4.0,10.0,1.0,0.0
61,Ligue 1,2025,80,Lyon,438694,Y. Konan,Yvann Birama,Konan,18.0,Côte d'Ivoire,,,https://media.api-sports.io/football/players/438694.png,Goalkeeper,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,116,Lens,441256,O. Lenne,Oscar Quentin David,Lenne,19.0,France,180 cm,67 kg,https://media.api-sports.io/football/players/441256.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,94,Rennes,457101,M. Zabiri,Mohamed Yassir,Zabiri,20.0,Morocco,177,69,https://media.api-sports.io/football/players/457101.png,Attacker,6.0,0.0,63.0,6.53,0.0,0.0,4.0,2.0,13.0,,92.0,3.0,1.0,,2.0,2.0,16.0,6.0,,6.0,0.0,0.0
61,Ligue 1,2025,96,Toulouse,489903,Y. Azizi,Ilyas,Azizi,17.0,France,173,63,https://media.api-sports.io/football/players/489903.png,Attacker,3.0,0.0,30.0,6.53,0.0,0.0,1.0,,13.0,1.0,100.0,1.0,,,1.0,1.0,4.0,2.0,,,0.0,0.0
61,Ligue 1,2025,95,Strasbourg,551210,A. Cisse,,,19.0,,,,https://media.api-sports.io/football/players/551210.png,Defender,1.0,1.0,90.0,6.3,0.0,0.0,,,53.0,1.0,84.0,3.0,1.0,,1.0,1.0,9.0,5.0,,3.0,0.0,0.0
61,Ligue 1,2025,85,Paris Saint Germain,568268,D. Lucea,,,19.0,,,,https://media.api-sports.io/football/players/568268.png,Defender,2.0,1.0,59.0,6.8,0.0,0.0,,,52.0,,90.0,4.0,,2.0,1.0,,12.0,7.0,1.0,1.0,0.0,0.0
61,Ligue 1,2025,85,Paris Saint Germain,568269,T. Cordier,,,20.0,,,,https://media.api-sports.io/football/players/568269.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,77,Angers,570586,M. Gernigon,Mael,Gernigon,16.0,France,,,https://media.api-sports.io/football/players/570586.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,96,Toulouse,584361,A. El Ouali,,,19.0,,,,https://media.api-sports.io/football/players/584361.png,Midfielder,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,81,Marseille,606267,Ange Lago,,,20.0,,,,https://media.api-sports.io/football/players/606267.png,Attacker,2.0,0.0,58.0,6.75,0.0,0.0,2.0,2.0,10.0,1.0,80.0,5.0,,,,,14.0,7.0,1.0,2.0,1.0,0.0
61,Ligue 1,2025,95,Strasbourg,629148,Jean-Baptiste Bosey,,,17.0,,,,https://media.api-sports.io/football/players/629148.png,Attacker,1.0,0.0,11.0,6.3,0.0,0.0,,,,,,,,,,,1.0,,,1.0,0.0,0.0
61,Ligue 1,2025,80,Lyon,645969,Steeve Kango,,,19.0,,,,https://media.api-sports.io/football/players/645969.png,Defender,4.0,1.0,86.0,6.65,0.0,0.0,,,55.0,,92.0,2.0,1.0,,2.0,1.0,10.0,4.0,1.0,1.0,0.0,0.0
61,Ligue 1,2025,112,Metz,647405,J. Pandore,,,18.0,,,,https://media.api-sports.io/football/players/647405.png,Attacker,4.0,0.0,85.0,6.7,1.0,0.0,1.0,1.0,39.0,1.0,71.0,4.0,,,3.0,,16.0,5.0,1.0,2.0,0.0,0.0
61,Ligue 1,2025,77,Angers,648492,Yann Llahona,,,,,,,https://media.api-sports.io/football/players/648492.png,Goalkeeper,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,94,Rennes,653231,Isiaka Soukouna,,,20.0,,,,https://media.api-sports.io/football/players/653231.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,95,Strasbourg,659107,Yaya Diémé,,,18.0,,,,https://media.api-sports.io/football/players/659107.png,Attacker,3.0,2.0,155.0,6.47,0.0,0.0,1.0,1.0,17.0,,82.0,,,,,,11.0,1.0,1.0,4.0,2.0,0.0
61,Ligue 1,2025,116,Lens,660571,M. Soares,,,16.0,,,,https://media.api-sports.io/football/players/660571.png,Midfielder,1.0,0.0,11.0,7.6,1.0,0.0,1.0,1.0,4.0,1.0,75.0,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,97,Lorient,195893,S. Touré,Souleymane Isaak,Touré,22.0,France,206,98,https://media.api-sports.io/football/players/195893.png,Defender,1.0,0.0,28.0,6.9,0.0,0.0,,,19.0,,78.0,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,84,Nice,196343,Mohamed Abdelmonem,Mohamed Abdelmonem El Sayed,Mohamed Ahmed,26.0,Egypt,183,78,https://media.api-sports.io/football/players/196343.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,83,Nantes,342994,H. Lamy,Hugo Florent Nicolas,Lamy,21.0,France,176,67,https://media.api-sports.io/football/players/342994.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,80,Lyon,350856,E. Nuamah,Ernest,Nuamah Appiah,22.0,Ghana,178,71,https://media.api-sports.io/football/players/350856.png,Attacker,3.0,0.0,47.0,6.6,0.0,0.0,,,18.0,,94.0,1.0,,,6.0,3.0,10.0,4.0,,,0.0,0.0
61,Ligue 1,2025,83,Nantes,413061,E. Mongo,Enzo,Mongo,20.0,France,185,,https://media.api-sports.io/football/players/413061.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,85,Paris Saint Germain,567805,P. Mounguengue,,,17.0,,,,https://media.api-sports.io/football/players/567805.png,Attacker,1.0,0.0,15.0,5.6,0.0,0.0,1.0,1.0,4.0,,50.0,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,81,Marseille,568058,U. Lamare El Kadmiri,,,18.0,,,,https://media.api-sports.io/football/players/568058.png,Attacker,3.0,0.0,25.0,6.25,0.0,0.0,1.0,,5.0,,60.0,,,1.0,1.0,,5.0,2.0,,1.0,0.0,0.0
61,Ligue 1,2025,81,Marseille,568060,K. Bezahaf,,,19.0,,,,https://media.api-sports.io/football/players/568060.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,85,Paris Saint Germain,568147,S. Coulibaly,,,18.0,,,,https://media.api-sports.io/football/players/568147.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,108,Auxerre,629378,L. Dioubate,,,18.0,,,,https://media.api-sports.io/football/players/629378.png,Midfielder,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,77,Angers,655113,Bane Diatta,Bane,Diatta,17.0,France,,,https://media.api-sports.io/football/players/655113.png,Midfielder,1.0,0.0,9.0,6.6,0.0,0.0,,,2.0,,100.0,1.0,,,,,1.0,1.0,,,0.0,0.0
61,Ligue 1,2025,95,Strasbourg,656711,Idrissa Sabaly,,,18.0,,,,https://media.api-sports.io/football/players/656711.png,Midfielder,1.0,1.0,57.0,6.2,0.0,0.0,1.0,,24.0,,66.0,1.0,,1.0,1.0,1.0,3.0,2.0,,1.0,0.0,0.0
61,Ligue 1,2025,81,Marseille,656975,Hilan Hamzaoui Slimani,,,20.0,,,,https://media.api-sports.io/football/players/656975.png,Defender,1.0,0.0,9.0,6.9,0.0,0.0,,,7.0,,100.0,2.0,,,,,4.0,3.0,,,0.0,0.0
61,Ligue 1,2025,81,Marseille,656976,Nouhoum Kamissoko,,,21.0,,,,https://media.api-sports.io/football/players/656976.png,Midfielder,3.0,0.0,31.0,6.6,0.0,0.0,1.0,,18.0,2.0,83.0,1.0,3.0,,,,3.0,2.0,,,0.0,0.0
61,Ligue 1,2025,83,Nantes,659069,L. Bonelli,,,23.0,,,,https://media.api-sports.io/football/players/659069.png,Goalkeeper,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,85,Paris Saint Germain,659070,B. Laurendon,,,20.0,,,,https://media.api-sports.io/football/players/659070.png,Goalkeeper,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,8683,I. Cardona,Irvin Charly Jose,Cardona,28.0,France,185,76,https://media.api-sports.io/football/players/8683.png,Midfielder,3.0,3.0,207.0,6.37,0.0,0.0,2.0,,71.0,1.0,66.0,,1.0,1.0,1.0,,12.0,2.0,1.0,1.0,0.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,20541,G. Larsonneur,Gautier,Larsonneur,28.0,France,181,70,https://media.api-sports.io/football/players/20541.png,Goalkeeper,3.0,3.0,269.0,7.27,0.0,0.0,,,64.0,,78.0,,,,,,,,,,0.0,0.0
