league_id,league,season,team_id,team,player_id,name,firstname,lastname,age,nationality,height,weight,photo,position,appearances,lineups,minutes,rating,goals,assists,shots,shots_on_target,passes,key_passes,pass_accuracy,tackles,blocks,interceptions,dribble_attempts,successful_dribbles,duels_total,duels_won,fouls_drawn,fouls_committed,yellow_cards,red_cards
140,La Liga,2025,718,Oviedo,755,Jaime Seoane,Jaime,Seoane Valenciano,28.0,Spain,175,73,https://media.api-sports.io/football/players/755.png,Midfielder,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,532,Valencia,919,Hugo Guillamón,Hugo,Guillamón Sanmartín,25.0,Spain,178,62,https://media.api-sports.io/football/players/919.png,Midfielder,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,798,Mallorca,2001,C. Larin,Cyle Christopher,Larin,30.0,Canada,188,83,https://media.api-sports.io/football/players/2001.png,Forward,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,546,Getafe,2039,Juan Berrocal,Juan,Berrocal González,26.0,Spain,187,72,https://media.api-sports.io/football/players/2039.png,Defender,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,718,Oviedo,46996,Álvaro Lemos,Álvaro,Lemos Collazo,32.0,Spain,175,77,https://media.api-sports.io/football/players/46996.png,Defender,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,798,Mallorca,61142,D. Greif,Dominik,Greif,28.0,Slovakia,197,82,https://media.api-sports.io/football/players/61142.png,Goalkeeper,4.0,2.0,90.0,7.700000,,0.0,,,25.0,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,547,Girona,162032,Miguel Gutiérrez,Miguel,Gutiérrez Ortega,24.0,Spain,180,73,https://media.api-sports.io/football/players/162032.png,Defender,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,539,Levante,163630,Alfonso Pastor,Alfonso,Pastor Vacas,25.0,Spain,190,78,https://media.api-sports.io/football/players/163630.png,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,538,Celta Vigo,182730,Marc Vidal,Marc Vicente,Vidal Girona,25.0,Spain,185,74,https://media.api-sports.io/football/players/182730.png,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,531,Athletic Club,183848,Julen Agirrezabala,Julen,Agirrezabala Astúlez,25.0,Spain,187,80,https://media.api-sports.io/football/players/183848.png,Goalkeeper,5.0,5.0,450.0,6.360000,,0.0,,,157.0,1.0,,,,,,,3.0,3.0,,,0.0,0.0
140,La Liga,2025,532,Valencia,183848,Julen Agirrezabala,Julen,Agirrezabala Astúlez,25.0,Spain,187,80,https://media.api-sports.io/football/players/183848.png,Goalkeeper,18.0,18.0,1620.0,6.93,0.0,0.0,,,493.0,1.0,69.0,2.0,,,,,12.0,10.0,1.0,,1.0,0.0
140,La Liga,2025,533,Villarreal,184194,Álex Forés,Álex,Forés Mendoza,24.0,Spain,179,67,https://media.api-sports.io/football/players/184194.png,Attacker,4.0,2.0,77.0,6.450000,,0.0,2.0,2.0,17.0,,,,,,2.0,2.0,4.0,2.0,,1.0,0.0,0.0
140,La Liga,2025,718,Oviedo,184194,Álex Forés,Álex,Forés Mendoza,24.0,Spain,179,67,https://media.api-sports.io/football/players/184194.png,Attacker,18.0,3.0,382.0,6.46,0.0,1.0,5.0,2.0,63.0,1.0,68.0,2.0,,1.0,7.0,3.0,38.0,15.0,6.0,3.0,0.0,0.0
140,La Liga,2025,533,Villarreal,184420,Carlos Romero,Carlos,Romero Serrano,24.0,Spain,180,73,https://media.api-sports.io/football/players/184420.png,Defender,5.0,5.0,450.0,7.200000,1.0,1.0,2.0,1.0,140.0,4.0,,14.0,3.0,5.0,16.0,8.0,50.0,26.0,3.0,6.0,0.0,0.0
140,La Liga,2025,540,Espanyol,184420,Carlos Romero,Carlos,Romero Serrano,24.0,Spain,180,73,https://media.api-sports.io/football/players/184420.png,Defender,36.0,36.0,3195.0,7.06,6.0,3.0,26.0,12.0,1011.0,27.0,79.0,97.0,16.0,40.0,84.0,49.0,327.0,178.0,19.0,40.0,4.0,0.0
140,La Liga,2025,533,Villarreal,187987,Ramón Terrats,Ramón,Terrats Espacio,25.0,Spain,181,71,https://media.api-sports.io/football/players/187987.png,Midfielder,5.0,3.0,88.0,6.575000,,0.0,1.0,,25.0,1.0,,4.0,,,4.0,3.0,23.0,11.0,2.0,2.0,0.0,0.0
140,La Liga,2025,540,Espanyol,187987,Ramón Terrats,Ramón,Terrats Espacio,25.0,Spain,181,71,https://media.api-sports.io/football/players/187987.png,Midfielder,29.0,12.0,1062.0,6.62,1.0,2.0,12.0,3.0,255.0,16.0,76.0,23.0,5.0,11.0,28.0,9.0,153.0,63.0,22.0,15.0,0.0,0.0
140,La Liga,2025,531,Athletic Club,190489,Álvaro Djaló,Álvaro,Djaló Dias Fernandes,26.0,Spain,175,73,https://media.api-sports.io/football/players/190489.png,Attacker,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,532,Valencia,288074,Alberto Marí,Alberto,Marí Sánchez,24.0,Spain,183,78,https://media.api-sports.io/football/players/288074.png,Attacker,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,531,Athletic Club,313025,Hugo Rincón,Hugo,Rincón Lumbreras,22.0,Spain,183,75,https://media.api-sports.io/football/players/313025.png,Defender,5.0,2.0,194.0,6.275000,,0.0,2.0,,61.0,3.0,,1.0,2.0,2.0,3.0,3.0,20.0,8.0,2.0,3.0,1.0,0.0
140,La Liga,2025,547,Girona,313025,Hugo Rincón,Hugo,Rincón Lumbreras,22.0,Spain,183,75,https://media.api-sports.io/football/players/313025.png,Defender,33.0,16.0,1758.0,6.71,1.0,1.0,6.0,2.0,774.0,10.0,82.0,47.0,9.0,5.0,17.0,9.0,223.0,129.0,53.0,32.0,4.0,0.0
140,La Liga,2025,728,Rayo Vallecano,333378,Diego Méndez,Diego,Méndez Molero,22.0,Spain,182,76,https://media.api-sports.io/football/players/333378.png,Midfielder,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,547,Girona,336674,G. Misehouy,Gabriel,Osei Misehouy,20.0,Netherlands,173,68,https://media.api-sports.io/football/players/336674.png,Midfielder,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,540,Espanyol,347885,Marcos Fernández,Marcos,Fernández Sánchez,22.0,Spain,176,65,https://media.api-sports.io/football/players/347885.png,Attacker,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,539,Levante,445025,Víctor Fernández,Víctor,Fernández Durán,18.0,Spain,170,60,https://media.api-sports.io/football/players/445025.png,Midfielder,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,542,Alaves,143,Carles Aleñá,Carles,Aleña Castillo,27.0,Spain,180,70,https://media.api-sports.io/football/players/143.png,Midfielder,34.0,23.0,1995.0,6.59,0.0,4.0,18.0,5.0,850.0,38.0,85.0,37.0,2.0,10.0,27.0,12.0,228.0,99.0,36.0,38.0,5.0,0.0
140,La Liga,2025,542,Alaves,6233,N. Tenaglia,Facundo Nahuel,Tenaglia,29.0,Argentina,180,73,https://media.api-sports.io/football/players/6233.png,Defender,36.0,36.0,3239.0,6.83,2.0,0.0,19.0,8.0,1367.0,7.0,86.0,66.0,30.0,46.0,21.0,9.0,279.0,164.0,42.0,31.0,3.0,0.0
140,La Liga,2025,542,Alaves,6638,F. Garcés,Facundo Tomás,Garcés,26.0,Argentina,191,82,https://media.api-sports.io/football/players/6638.png,Defender,10.0,8.0,792.0,6.64,0.0,0.0,7.0,4.0,354.0,,84.0,13.0,9.0,7.0,,,74.0,39.0,3.0,13.0,3.0,0.0
140,La Liga,2025,542,Alaves,18740,Jonny,Jonathan,Castro Otto,31.0,Spain,175,70,https://media.api-sports.io/football/players/18740.png,Defender,34.0,34.0,2998.0,6.68,0.0,0.0,8.0,3.0,1759.0,17.0,86.0,67.0,14.0,40.0,35.0,26.0,276.0,149.0,30.0,37.0,7.0,0.0
140,La Liga,2025,532,Valencia,19352,Sergi Canós,Sergi,Canós Tenés,28.0,Spain,177,75,https://media.api-sports.io/football/players/19352.png,Midfielder,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,536,Sevilla,47013,Rafa Mir,Rafael,Mir Vicente,28.0,Spain,191,86,https://media.api-sports.io/football/players/47013.png,Attacker,5.0,4.0,317.0,7.060000,3.0,0.0,8.0,5.0,74.0,,,2.0,1.0,2.0,3.0,1.0,36.0,12.0,7.0,8.0,0.0,0.0
140,La Liga,2025,797,Elche,47013,Rafa Mir,Rafael,Mir Vicente,28.0,Spain,191,86,https://media.api-sports.io/football/players/47013.png,Attacker,27.0,21.0,1815.0,6.67,8.0,0.0,62.0,36.0,417.0,9.0,79.0,16.0,1.0,5.0,20.0,5.0,171.0,55.0,16.0,39.0,4.0,0.0
140,La Liga,2025,536,Sevilla,47016,Álvaro Fernández,Álvaro,Fernández Llorente,27.0,Spain,185,75,https://media.api-sports.io/football/players/47016.png,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,542,Alaves,47181,Toni Martínez,Antonio,Martínez López,28.0,Spain,187,83,https://media.api-sports.io/football/players/47181.png,Attacker,37.0,32.0,2725.0,6.99,14.0,3.0,76.0,36.0,667.0,24.0,58.0,28.0,2.0,4.0,39.0,17.0,506.0,258.0,37.0,46.0,2.0,0.0
140,La Liga,2025,538,Celta Vigo,47277,Unai Núñez,Unai,Núñez Gestoso,28.0,Spain,186,80,https://media.api-sports.io/football/players/47277.png,Defender,4.0,4.0,360.0,6.675000,,0.0,1.0,,140.0,1.0,,11.0,3.0,7.0,2.0,2.0,39.0,21.0,,9.0,0.0,0.0
140,La Liga,2025,532,Valencia,47277,Unai Núñez,Unai,Núñez Gestoso,28.0,Spain,186,80,https://media.api-sports.io/football/players/47277.png,Defender,13.0,10.0,921.0,6.72,0.0,0.0,7.0,1.0,438.0,2.0,85.0,24.0,5.0,11.0,2.0,,79.0,44.0,7.0,12.0,3.0,0.0
140,La Liga,2025,542,Alaves,47353,Sivera,Antonio,Sivera Salvá,29.0,Spain,184,75,https://media.api-sports.io/football/players/47353.png,Goalkeeper,38.0,38.0,3420.0,6.93,0.0,0.0,,,1036.0,,50.0,2.0,,,,,17.0,14.0,1.0,1.0,3.0,0.0
140,La Liga,2025,542,Alaves,104821,Jon Guridi,Jon,Guridi Aldalur,30.0,Spain,179,64,https://media.api-sports.io/football/players/104821.png,Midfielder,28.0,15.0,1259.0,6.5,0.0,0.0,11.0,4.0,443.0,11.0,82.0,29.0,2.0,10.0,19.0,8.0,143.0,65.0,8.0,15.0,1.0,0.0
140,La Liga,2025,542,Alaves,128951,Víctor Parada,Víctor,Parada González,23.0,Spain,185,76,https://media.api-sports.io/football/players/128951.png,Defender,30.0,25.0,2165.0,6.49,0.0,3.0,10.0,2.0,764.0,14.0,82.0,33.0,11.0,10.0,13.0,8.0,177.0,88.0,15.0,29.0,8.0,0.0
140,La Liga,2025,542,Alaves,139001,Pablo Ibáñez,Pablo,Ibáñez Lumbreras,27.0,Spain,179,74,https://media.api-sports.io/football/players/139001.png,Midfielder,37.0,28.0,2253.0,6.72,1.0,1.0,32.0,13.0,1009.0,19.0,85.0,58.0,10.0,22.0,71.0,31.0,361.0,181.0,66.0,38.0,7.0,0.0
140,La Liga,2025,542,Alaves,162170,Hugo Novoa,Hugo,Novoa Ramos,22.0,Spain,182,69,https://media.api-sports.io/football/players/162170.png,Attacker,,,,,,,,,,,,,,,,,,,,,,
140,La Liga,2025,542,Alaves,162686,Antonio Blanco,Antonio,Blanco Conde,25.0,Spain,176,70,https://media.api-sports.io/football/players/162686.png,Midfielder,36.0,36.0,3116.0,6.89,2.0,3.0,24.0,13.0,1835.0,22.0,85.0,93.0,11.0,53.0,31.0,23.0,406.0,192.0,43.0,71.0,9.0,0.0
140,La Liga,2025,542,Alaves,183751,A. Rebbach,Abderrahmane,Rebbach,27.0,Algeria,176,68,https://media.api-sports.io/football/players/183751.png,Attacker,30.0,15.0,1509.0,6.71,1.0,4.0,25.0,12.0,459.0,30.0,79.0,42.0,,15.0,50.0,17.0,226.0,98.0,30.0,40.0,8.0,0.0
140,La Liga,2025,542,Alaves,187214,Carlos Vicente,Carlos,Vicente Robles,26.0,Spain,179,72,https://media.api-sports.io/football/players/187214.png,Midfielder,21.0,11.0,1256.0,6.95,5.0,0.0,10.0,6.0,473.0,27.0,79.0,28.0,2.0,7.0,37.0,11.0,168.0,92.0,42.0,12.0,1.0,0.0
140,La Liga,2025,530,Atletico Madrid,443748,Taufik Seidu,Taufik,Seidu Zanzi Awudu,17.0,Spain,182,,https://media.api-sports.io/football/players/443748.png,Midfielder,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,547,Girona,599000,Antonio Salguero,,,20.0,,,,https://media.api-sports.io/football/players/599000.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,546,Getafe,599001,Lucas Laso,,,22.0,,,,https://media.api-sports.io/football/players/599001.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,539,Levante,734,Dela,Adrián,de la Fuente Barquilla,26.0,Spain,179,77,https://media.api-sports.io/football/players/734.png,Defender,33.0,30.0,2710.0,7.02,3.0,1.0,21.0,9.0,1489.0,19.0,82.0,31.0,22.0,48.0,10.0,7.0,178.0,106.0,27.0,34.0,5.0,0.0
140,La Liga,2025,542,Alaves,760,M. Díaz,Mariano,Díaz Mejía,32.0,Dominican Republic,180,76,https://media.api-sports.io/football/players/760.png,Attacker,10.0,3.0,296.0,6.37,0.0,0.0,5.0,3.0,43.0,2.0,65.0,4.0,1.0,,2.0,1.0,57.0,17.0,,13.0,1.0,0.0
140,La Liga,2025,539,Levante,1118,J. Toljan,Jeremy Isaiah Richard,Toljan,31.0,Germany,182,74,https://media.api-sports.io/football/players/1118.png,Defender,37.0,37.0,3173.0,6.54,1.0,4.0,5.0,1.0,1131.0,28.0,77.0,66.0,16.0,32.0,19.0,6.0,214.0,105.0,19.0,33.0,8.0,0.0
140,La Liga,2025,542,Alaves,6085,C. Benavídez,Carlos Nahuel,Benavídez Protesoni,27.0,Uruguay,185,76,https://media.api-sports.io/football/players/6085.png,Midfielder,13.0,3.0,338.0,6.64,0.0,0.0,2.0,2.0,137.0,3.0,81.0,11.0,5.0,2.0,2.0,,37.0,19.0,2.0,8.0,1.0,0.0
140,La Liga,2025,542,Alaves,41412,N. Maraš,Nikola,Maraš,30.0,Serbia,189,79,https://media.api-sports.io/football/players/41412.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,539,Levante,46790,Víctor García,Víctor,García Raja,28.0,Spain,180,79,https://media.api-sports.io/football/players/46790.png,Midfielder,21.0,12.0,1056.0,6.78,2.0,1.0,15.0,8.0,293.0,14.0,76.0,23.0,4.0,9.0,30.0,13.0,119.0,60.0,11.0,13.0,1.0,0.0
140,La Liga,2025,539,Levante,46941,Unai Elgezabal,Unai,Elgezabal Udondo,32.0,Spain,185,74,https://media.api-sports.io/football/players/46941.png,Defender,12.0,11.0,958.0,6.62,1.0,0.0,3.0,1.0,409.0,2.0,85.0,8.0,16.0,3.0,,,75.0,45.0,6.0,11.0,2.0,0.0
140,La Liga,2025,542,Alaves,46987,Raúl Fernández,Raúl,Fernández-Cavada Mateos,37.0,Spain,195,92,https://media.api-sports.io/football/players/46987.png,Goalkeeper,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,539,Levante,47225,Brugui,Roger,Brugué Ayguadé,29.0,Spain,173,68,https://media.api-sports.io/football/players/47225.png,Midfielder,19.0,10.0,1007.0,6.42,1.0,1.0,23.0,9.0,244.0,8.0,82.0,11.0,1.0,5.0,24.0,9.0,116.0,41.0,8.0,11.0,1.0,1.0
140,La Liga,2025,542,Alaves,47309,Guevara,Ander,Guevara Lajo,28.0,Spain,180,73,https://media.api-sports.io/football/players/47309.png,Midfielder,25.0,2.0,681.0,6.66,1.0,1.0,4.0,1.0,456.0,6.0,82.0,12.0,2.0,7.0,10.0,5.0,88.0,37.0,5.0,11.0,3.0,0.0
140,La Liga,2025,539,Levante,64309,Manu Sánchez,Manuel,Sánchez de la Peña,25.0,Spain,171,70,https://media.api-sports.io/football/players/64309.png,Defender,33.0,31.0,2818.0,6.59,1.0,2.0,10.0,4.0,914.0,17.0,81.0,81.0,5.0,32.0,32.0,11.0,265.0,134.0,21.0,35.0,8.0,0.0
140,La Liga,2025,542,Alaves,70476,M. Diarra,Moussa,Diarra,25.0,Mali,185,73,https://media.api-sports.io/football/players/70476.png,Defender,3.0,3.0,219.0,6.43,0.0,0.0,,,64.0,1.0,64.0,6.0,,1.0,3.0,1.0,27.0,13.0,1.0,4.0,1.0,0.0
140,La Liga,2025,539,Levante,104949,Pablo Martínez,Pablo,Martínez Andrés,27.0,Spain,182,74,https://media.api-sports.io/football/players/104949.png,Midfielder,27.0,21.0,1865.0,6.88,1.0,5.0,18.0,4.0,689.0,36.0,78.0,18.0,12.0,19.0,33.0,14.0,143.0,57.0,12.0,31.0,3.0,0.0
140,La Liga,2025,539,Levante,106727,Oriol Rey,Oriol,Rey Erenas,27.0,Spain,177,71,https://media.api-sports.io/football/players/106727.png,Midfielder,20.0,14.0,1327.0,6.71,0.0,1.0,5.0,1.0,576.0,10.0,87.0,20.0,5.0,10.0,2.0,1.0,106.0,49.0,14.0,23.0,4.0,0.0
140,La Liga,2025,542,Alaves,266658,Calebe,Calebe,Gonçalves Ferreira da Silva,25.0,Brazil,173,67,https://media.api-sports.io/football/players/266658.png,Midfielder,19.0,13.0,765.0,6.69,0.0,0.0,2.0,1.0,313.0,12.0,87.0,25.0,1.0,9.0,39.0,16.0,117.0,62.0,19.0,18.0,2.0,0.0
140,La Liga,2025,539,Levante,286611,Pablo Cuñat,Pablo,Cuñat Campos,23.0,Spain,188,78,https://media.api-sports.io/football/players/286611.png,Goalkeeper,2.0,2.0,180.0,7.75,0.0,0.0,,,57.0,,50.0,,,,,,2.0,2.0,,,0.0,0.0
140,La Liga,2025,542,Alaves,315586,Lander Pinillos,Lander,Pinillos Wilson,22.0,Spain,,,https://media.api-sports.io/football/players/315586.png,Midfielder,1.0,0.0,2.0,,0.0,0.0,,,1.0,,100.0,,,,,,1.0,,,,0.0,0.0
140,La Liga,2025,542,Alaves,361384,Yusi,Youssef,Enríquez Lekhedim,20.0,Morocco,175,68,https://media.api-sports.io/football/players/361384.png,Defender,25.0,13.0,1347.0,6.63,0.0,1.0,7.0,3.0,535.0,17.0,79.0,17.0,1.0,10.0,23.0,8.0,117.0,54.0,13.0,24.0,7.0,0.0
140,La Liga,2025,542,Alaves,377215,G. Swiderski,Grégoire,Swiderski,20.0,France,187,72,https://media.api-sports.io/football/players/377215.png,Goalkeeper,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,539,Levante,408320,Jorge Cabello,Jorge,Cabello Trujillo,21.0,Spain,180,71,https://media.api-sports.io/football/players/408320.png,Defender,5.0,4.0,364.0,6.36,0.0,0.0,,,123.0,,86.0,7.0,4.0,,2.0,2.0,30.0,18.0,3.0,3.0,1.0,0.0
140,La Liga,2025,531,Athletic Club,47007,Ruíz de Galarreta,Íñigo,Ruíz de Galarreta Etxeberria,32.0,Spain,175,69,https://media.api-sports.io/football/players/47007.png,Midfielder,34.0,30.0,2231.0,7.01,1.0,2.0,10.0,2.0,1239.0,31.0,82.0,60.0,5.0,23.0,50.0,34.0,296.0,160.0,41.0,54.0,10.0,0.0
140,La Liga,2025,531,Athletic Club,47270,Unai Simón,Unai,Simón Mendibil,28.0,Spain,190,88,https://media.api-sports.io/football/players/47270.png,Goalkeeper,37.0,37.0,3330.0,6.88,0.0,0.0,,,1124.0,1.0,58.0,1.0,,,,,17.0,17.0,8.0,,1.0,0.0
140,La Liga,2025,531,Athletic Club,47273,Yuri,Yuri,Berchiche Izeta,35.0,Spain,181,79,https://media.api-sports.io/football/players/47273.png,Defender,32.0,31.0,2709.0,7.05,0.0,6.0,19.0,5.0,1475.0,30.0,87.0,43.0,3.0,35.0,21.0,10.0,238.0,144.0,34.0,26.0,5.0,0.0
140,La Liga,2025,531,Athletic Club,47278,Dani Vivian,Daniel,Vivian Moreno,26.0,Spain,183,78,https://media.api-sports.io/football/players/47278.png,Defender,31.0,28.0,2563.0,6.68,1.0,0.0,13.0,6.0,1349.0,6.0,85.0,55.0,13.0,32.0,6.0,5.0,220.0,107.0,17.0,38.0,8.0,1.0
140,La Liga,2025,539,Levante,47467,José Luis Morales,José Luis,Morales Nogales,38.0,Spain,180,70,https://media.api-sports.io/football/players/47467.png,Attacker,20.0,1.0,383.0,6.69,1.0,1.0,7.0,4.0,126.0,7.0,74.0,10.0,2.0,3.0,17.0,9.0,46.0,25.0,4.0,3.0,1.0,0.0
140,La Liga,2025,539,Levante,104832,Diego Pampín,Diego,Varela Pampín,25.0,Spain,173,65,https://media.api-sports.io/football/players/104832.png,Defender,8.0,6.0,535.0,6.39,0.0,0.0,1.0,,270.0,3.0,85.0,11.0,,6.0,7.0,6.0,56.0,29.0,7.0,8.0,3.0,0.0
140,La Liga,2025,539,Levante,182150,Sergio Lozano,Sergio,Lozano Lluch,26.0,Spain,175,70,https://media.api-sports.io/football/players/182150.png,Midfielder,1.0,0.0,11.0,6.5,0.0,0.0,,,7.0,,100.0,2.0,,,2.0,,5.0,2.0,,,0.0,0.0
140,La Liga,2025,531,Athletic Club,182181,Jesús Areso,Jesús,Areso Blanco,26.0,Spain,182,81,https://media.api-sports.io/football/players/182181.png,Defender,26.0,14.0,1513.0,6.72,0.0,1.0,1.0,,581.0,23.0,83.0,22.0,8.0,18.0,25.0,14.0,126.0,75.0,7.0,19.0,3.0,0.0
140,La Liga,2025,539,Levante,182770,Carlos Álvarez,Carlos,Álvarez Rivera,22.0,Spain,167,75,https://media.api-sports.io/football/players/182770.png,Midfielder,30.0,23.0,1908.0,6.84,3.0,1.0,19.0,11.0,656.0,40.0,80.0,22.0,1.0,13.0,57.0,19.0,223.0,93.0,49.0,22.0,3.0,0.0
140,La Liga,2025,531,Athletic Club,183849,Aitor Paredes,Aitor,Paredes Casamichana,25.0,Spain,186,76,https://media.api-sports.io/football/players/183849.png,Defender,19.0,18.0,1629.0,6.77,2.0,0.0,11.0,4.0,942.0,4.0,87.0,21.0,4.0,29.0,3.0,3.0,104.0,61.0,7.0,19.0,4.0,0.0
140,La Liga,2025,539,Levante,192032,Iván Romero,Iván,Romero de Ávila Araque,24.0,Spain,172,72,https://media.api-sports.io/football/players/192032.png,Attacker,32.0,28.0,2287.0,6.88,7.0,1.0,40.0,18.0,535.0,25.0,73.0,33.0,2.0,12.0,75.0,36.0,365.0,176.0,77.0,40.0,5.0,0.0
140,La Liga,2025,539,Levante,338295,Primo,Alejandro,Primo Hernández,21.0,Spain,187,74,https://media.api-sports.io/football/players/338295.png,Goalkeeper,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,539,Levante,338871,Joan Ruiz,Joan,Ruiz Agustina,22.0,Spain,,,https://media.api-sports.io/football/players/338871.png,Midfielder,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,531,Athletic Club,383780,Mikel Jauregizar,Mikel,Jauregizar Alboniga,22.0,Spain,177,74,https://media.api-sports.io/football/players/383780.png,Midfielder,36.0,34.0,2843.0,6.74,2.0,0.0,20.0,11.0,1344.0,28.0,80.0,68.0,3.0,46.0,29.0,10.0,338.0,158.0,34.0,49.0,5.0,0.0
140,La Liga,2025,539,Levante,407597,M. Krug,Martín Wilhelm,Krug,19.0,Panama,192,,https://media.api-sports.io/football/players/407597.png,Defender,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,539,Levante,421807,M. Moreno,Matías Agustín,Moreno,22.0,Argentina,193,81,https://media.api-sports.io/football/players/421807.png,Defender,28.0,27.0,2266.0,6.83,0.0,0.0,5.0,,1089.0,8.0,85.0,32.0,19.0,38.0,8.0,4.0,183.0,109.0,23.0,23.0,8.0,0.0
140,La Liga,2025,539,Levante,450497,Carlos Espí,Carlos,Espí Escrihuela,20.0,Spain,185,90,https://media.api-sports.io/football/players/450497.png,Attacker,25.0,13.0,1351.0,6.88,11.0,0.0,48.0,24.0,212.0,9.0,65.0,13.0,1.0,9.0,24.0,12.0,198.0,96.0,25.0,31.0,3.0,0.0
140,La Liga,2025,539,Levante,450562,Cayetano,Cayetano,Romero Molina,20.0,Spain,188,,https://media.api-sports.io/football/players/450562.png,Goalkeeper,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
140,La Liga,2025,539,Levante,463279,Paco Cortés,Francisco,Cortés Gracia,18.0,Spain,,,https://media.api-sports.io/football/players/463279.png,Attacker,8.0,2.0,476.0,6.57,0.0,0.0,5.0,4.0,104.0,6.0,77.0,4.0,1.0,2.0,23.0,9.0,53.0,20.0,6.0,6.0,2.0,0.0
140,La Liga,2025,539,Levante,504605,Nacho Pérez,Ignacio,Pérez Gómez,17.0,Spain,,,https://media.api-sports.io/football/players/504605.png,Defender,3.0,1.0,147.0,6.6,0.0,0.0,,,49.0,2.0,79.0,4.0,,2.0,,,10.0,5.0,1.0,1.0,1.0,0.0
140,La Liga,2025,536,Sevilla,19172,Ø. Nyland,Ørjan,Håskjold Nyland,35.0,Norway,192,90,https://media.api-sports.io/football/players/19172.png,Goalkeeper,5.0,5.0,450.0,6.6,0.0,0.0,,,139.0,,70.0,,,,,,2.0,1.0,,,1.0,0.0
140,La Liga,2025,531,Athletic Club,30510,Álex Berenguer,Alejandro,Berenguer Remiro,30.0,Spain,175,73,https://media.api-sports.io/football/players/30510.png,Midfielder,31.0,25.0,2164.0,6.62,2.0,3.0,32.0,20.0,768.0,49.0,76.0,28.0,1.0,13.0,59.0,23.0,304.0,119.0,38.0,28.0,4.0,0.0
140,La Liga,2025,531,Athletic Club,47276,Lekue,Íñigo,Lekue Martínez,32.0,Spain,180,70,https://media.api-sports.io/football/players/47276.png,Defender,11.0,8.0,600.0,6.3,0.0,0.0,1.0,1.0,251.0,1.0,77.0,15.0,,4.0,17.0,6.0,67.0,22.0,,12.0,2.0,2.0
140,La Liga,2025,531,Athletic Club,47291,Gorka Guruzeta,Gorka,Guruzeta Rodríguez,29.0,Spain,188,77,https://media.api-sports.io/football/players/47291.png,Attacker,35.0,28.0,2371.0,6.56,10.0,3.0,65.0,32.0,522.0,26.0,67.0,19.0,2.0,12.0,34.0,7.0,351.0,134.0,30.0,49.0,5.0,0.0
140,La Liga,2025,531,Athletic Club,47294,I. Williams,Iñaki Arthuer,Dannis Williams,31.0,Ghana,186,81,https://media.api-sports.io/football/players/47294.png,Midfielder,30.0,25.0,2168.0,6.6,3.0,6.0,39.0,20.0,496.0,26.0,69.0,12.0,2.0,8.0,55.0,12.0,226.0,77.0,23.0,28.0,2.0,0.0
140,La Liga,2025,531,Athletic Club,47299,Gorosabel,Andoni,Gorosabel Espinosa,29.0,Spain,174,70,https://media.api-sports.io/football/players/47299.png,Defender,24.0,15.0,1359.0,6.59,0.0,1.0,5.0,1.0,555.0,16.0,85.0,37.0,2.0,16.0,20.0,12.0,133.0,74.0,12.0,13.0,3.0,0.0
